cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR19b175904-992,610.5777450607902,437.0326747720365,19.247387917933132,2,658,8.372,1.329,78.6,0.9984,0.9078,0.939209726443769,50
CR19b175904-993,685.2947394646925,357.80612898633257,19.720529612756263,2,439,12.67,2.231,34.66,0.999,0.8494,0.9931662870159453,50
CR19b175904-994,685.5542109929078,363.22954343971634,19.44224290780142,2,705,10.14,1.254,69.53,0.9985,0.8625,0.9602836879432625,50
CR19b175904-995,601.8072779605263,442.4105674342105,19.65152138157895,2,380,7.978,1.355,47.63,0.9979,0.8219,0.9657894736842105,50
CR19b175904-996,627.3133618105516,413.9099970023981,17.828050059952037,4,417,4.452,2.631,93.67,0.9987,0.9507,0.9544364508393285,50
CR19b175904-997,604.456366356383,432.841367464539,19.06967531028369,2,564,11.48,1.37,49.14,0.9991,0.8665,0.9822695035460993,50
CR19b175904-998,614.0885416666666,430.93402777777777,17.586805555555557,4,18,3.662,1.832,4.916,0.9914,0.7711,0.7222222222222222,50
CR19b175904-999,674.578125,368.6049107142857,20.395089285714285,1,7,5.011,2.626,1.397,0.5375,0.9971,0.5714285714285714,50
CR19b175904-1000,633.8984375,413.55859375,16.501953125,1,8,11.49,4.883,0.696,0.6838,1.0,0.75,50
CR19b175904-1001,561.5368303571429,487.3783482142857,17.489955357142858,1,14,2.872,2.212,4.874,0.8226,0.9886,0.6428571428571429,50
CR19b175904-1002,655.5541263812155,388.9176450276243,17.75414364640884,2,181,6.121,2.974,29.57,0.999,0.846,0.9613259668508287,50
CR19b175904-1003,544.6621900826447,503.9810175619835,18.44369834710744,4,121,2.55,2.047,47.45,0.9654,0.9702,0.8429752066115702,50
CR19b175904-1004,567.763671875,480.255859375,17.1171875,4,8,4.384,9.395,1.825,0.801,1.0,0.375,50
CR19b175904-1005,547.3767605633802,499.12720070422534,17.506492077464788,2,142,3.185,2.675,44.59,0.9979,0.88,0.9225352112676056,50
CR19b175904-1006,572.8054956896551,472.2219827586207,17.961206896551722,1,29,1.651,3.609,17.57,0.8625,0.6814,0.7931034482758621,50
CR19b175904-1007,650.5101325757576,396.5252840909091,19.137026515151515,2,165,4.64,1.941,35.56,0.9989,0.8385,0.9090909090909091,50
CR19b175904-1008,676.8159722222222,367.296875,19.640625,1,9,11.61,1.425,0.7753,0.9979,0.8756,1.0,50
CR19b175904-1009,644.3780487804878,399.9256859756098,19.361661585365855,2,41,5.461,2.832,7.508,0.9991,0.8395,0.9024390243902439,50
CR19b175904-1010,671.0131048387096,378.88608870967744,16.836189516129032,2,31,2.333,9.751,13.29,0.9893,0.8974,0.6774193548387096,50
CR19b175904-1011,596.5193014705883,455.75045955882354,17.791819852941178,2,34,1.94,5.982,17.53,0.9809,0.7976,0.9117647058823529,50
CR19b175904-1012,641.6986607142857,406.4419642857143,17.339285714285715,2,14,7.299,5.42,1.918,0.9976,0.8443,0.8571428571428571,50
CR19b175904-1013,604.707156107306,438.38195633561645,19.97641980593607,2,438,12.73,1.367,34.4,0.9991,0.7838,0.9885844748858448,50
CR19b175904-1014,600.6363636363636,449.0681818181818,17.522727272727273,1,11,2.491,2.934,4.416,0.892,0.9927,0.5454545454545454,50
CR19b175904-1015,597.8215460526316,452.2171052631579,17.325657894736842,4,19,4.397,2.911,4.321,0.9551,0.9874,0.631578947368421,50
CR19b175904-1016,610.5330528846154,430.0250901442308,17.671875,2,104,3.483,1.957,29.86,0.9984,0.841,0.8846153846153846,50
CR19b175904-1017,678.8456357758621,370.15665409482756,17.842537715517242,2,116,3.808,2.731,30.46,0.998,0.9003,0.9741379310344828,50
CR19b175904-1018,572.2475961538462,480.68509615384613,17.368389423076923,1,26,1.368,1.627,19.0,0.6941,0.8946,0.34615384615384615,50
CR19b175904-1019,648.5076324884793,400.9278513824885,18.02016129032258,3,217,5.294,2.07,40.99,0.9991,0.856,0.9861751152073732,50
CR19b175904-1020,627.7770799839228,423.6447950160772,17.395046221864952,2,311,6.593,2.435,47.17,0.9989,0.9504,0.9163987138263665,50
CR19b175904-1021,618.0435267857143,429.90066964285717,17.275669642857142,1,14,2.071,1.625,6.761,0.9227,0.8071,0.8571428571428571,50
CR19b175904-1022,546.6927083333334,502.4947916666667,19.536458333333332,3,9,10.92,2.662,0.8243,0.9992,0.7444,1.0,50
CR19b175904-1023,635.3116918103449,423.1360452586207,17.196255387931036,4,116,2.511,5.319,46.2,0.9978,0.9417,1.0,50
CR19b175904-1024,557.05625,493.49866071428573,17.65535714285714,1,35,1.812,1.725,19.32,0.8923,0.9549,0.8857142857142857,50
CR19b175904-1025,672.0583333333333,380.86875,18.405208333333334,1,15,3.194,2.394,4.696,0.9966,0.6107,0.9333333333333333,50
CR19b175904-1026,565.9255514705883,483.30514705882354,17.899816176470587,3,17,1.237,3.233,13.74,0.7081,1.0,0.47058823529411764,50
CR19b175904-1027,565.650390625,486.89453125,17.88671875,4,16,1.855,6.146,8.626,0.7104,0.9662,0.375,50
CR19b175904-1028,657.1327261740331,394.840296961326,18.39619302486188,2,362,6.746,1.874,53.66,0.9976,0.8757,0.988950276243094,50
CR19b175904-1029,592.5374735169491,461.25582627118644,17.529528601694917,2,118,4.747,10.49,24.86,0.9954,0.9858,0.9661016949152542,50
CR19b175904-1030,607.34375,445.26278409090907,17.555397727272727,2,11,2.592,1.563,4.244,0.8166,0.82,0.45454545454545453,50
CR19b175904-1031,560.6358173076923,495.7421875,18.44170673076923,3,26,2.753,5.775,9.443,0.9554,0.9769,0.5769230769230769,50
CR19b175904-1032,675.2808098591549,380.3989876760563,17.61861795774648,4,71,3.47,3.566,20.46,0.9967,0.8487,0.7464788732394366,50
CR19b175904-1033,558.240625,497.6296875,17.659375,2,10,7.241,11.19,1.381,0.9236,0.902,0.9,50
CR19b175904-1034,583.827620967742,467.523185483871,17.329637096774192,1,31,1.364,3.432,22.73,0.8215,0.9768,0.967741935483871,50
CR19b175904-1035,680.6184287383178,376.45181074766356,17.259783878504674,2,107,2.675,1.391,40.0,0.9964,0.8897,0.794392523364486,50
CR19b175904-1036,637.1844429347826,417.4398777173913,17.156929347826086,2,46,2.897,8.204,15.88,0.9818,0.8996,0.717391304347826,50
CR19b175904-1037,602.905886627907,454.4436773255814,17.459665697674417,2,43,1.997,1.343,21.53,0.95,0.8637,0.7441860465116279,50
CR19b175904-1038,680.5452586206897,370.9655172413793,19.195043103448278,1,29,2.487,1.352,11.66,0.9887,0.8317,0.896551724137931,50
CR19b175904-1039,699.3460477941177,356.8157169117647,17.366268382352942,3,34,7.013,3.371,4.848,0.9988,0.9588,0.9705882352941176,50
CR19b175904-1040,701.7252604166666,353.6119791666667,17.045572916666668,3,12,3.033,2.686,3.956,0.8395,0.9333,0.9166666666666666,50
CR19b175904-1041,660.7982060185185,390.15876736111113,18.932783564814816,2,540,11.67,1.379,46.26,0.999,0.856,0.9907407407407407,50
CR19b175904-1042,670.183678874092,386.05705205811137,18.75597760290557,2,413,8.726,1.207,47.33,0.9989,0.8465,0.9782082324455206,50
CR19b175904-1043,645.3209134615385,405.3449519230769,17.46514423076923,2,78,3.652,1.598,21.36,0.9986,0.9341,0.9871794871794872,50
CR19b175904-1044,551.6625,504.8125,18.14453125,1,20,1.795,3.053,11.14,0.8239,0.912,0.85,50
CR19b175904-1045,665.4128093003413,388.13305247440275,18.39686433447099,2,293,9.046,1.473,32.39,0.9992,0.7914,0.9931740614334471,50
CR19b175904-1046,625.4135088582677,428.7653789370079,17.474778543307085,2,127,3.474,1.797,36.56,0.996,0.851,0.9212598425196851,50
CR19b175904-1047,692.024841101695,365.08384533898305,18.459851694915255,2,295,5.74,1.398,51.39,0.9886,0.8623,0.9694915254237289,50
CR19b175904-1048,623.439523381295,432.509667266187,17.458520683453237,2,139,4.578,3.547,30.36,0.9918,0.9164,0.935251798561151,50
CR19b175904-1049,693.6972307956104,359.3258316186557,18.726658950617285,2,729,12.01,1.847,60.72,0.9988,0.9104,0.9629629629629629,50
CR19b175904-1050,606.2800480769231,450.49038461538464,16.932692307692307,2,13,1.902,2.787,6.836,0.6654,1.0,0.38461538461538464,50
CR19b175904-1051,614.0969328703703,446.77555941358025,17.65972222222222,2,162,3.002,1.072,53.96,0.9902,0.8917,0.9444444444444444,50
CR19b175904-1052,578.6339285714286,478.5189732142857,17.440848214285715,1,14,2.452,7.609,5.71,0.5938,0.8514,0.7857142857142857,50
CR19b175904-1053,677.5953125,381.25078125,17.5859375,2,20,10.03,5.234,1.995,0.9991,0.838,0.95,50
CR19b175904-1054,705.9930288461538,354.08545673076924,17.5375,2,130,8.904,1.975,14.6,0.9992,0.9338,0.9846153846153847,50
CR19b175904-1055,632.7426297169811,428.3494103773585,16.89858490566038,2,265,6.675,1.431,39.7,0.9988,0.9388,0.9547169811320755,50
CR19b175904-1056,556.3665364583334,501.7086588541667,17.854817708333332,2,48,2.223,8.961,21.59,0.967,0.9017,0.6875,50
CR19b175904-1057,685.9933647260274,373.37285958904107,17.61494006849315,1,73,1.768,3.644,41.3,0.9786,0.8649,0.7534246575342466,50
CR19b175904-1058,653.0039799528302,404.8185436320755,18.206220518867923,3,318,4.389,2.073,72.46,0.9935,0.8672,0.9056603773584906,50
CR19b175904-1059,632.3831845238095,427.8325892857143,18.418154761904763,4,21,4.425,2.504,4.746,0.9991,0.7676,1.0,50
CR19b175904-1060,651.1927083333334,410.70104166666664,17.808680555555554,2,45,3.059,1.393,14.71,0.997,0.8884,0.6666666666666666,50
CR19b175904-1061,574.8171875,483.365625,18.1515625,1,10,10.0,4.549,0.9999,0.594,1.0,0.4,50
CR19b175904-1062,597.4795673076923,465.47596153846155,17.358173076923077,2,13,3.001,2.995,4.332,0.8976,0.9385,0.8461538461538461,50
CR19b175904-1063,645.4894935344828,413.8537176724138,17.78111530172414,2,116,2.052,1.477,56.54,0.986,0.9447,0.7844827586206896,50
CR19b175904-1064,710.180108173077,354.25306490384617,17.798076923076923,2,260,7.547,2.936,34.45,0.999,0.9003,0.9923076923076923,50
CR19b175904-1065,560.8193359375,500.0126953125,17.916015625,1,16,2.681,2.137,5.967,0.9781,0.9738,1.0,50
CR19b175904-1066,640.8313802083334,420.1705729166667,17.446614583333332,4,24,3.039,1.522,7.897,0.9949,0.6767,0.5,50
CR19b175904-1067,616.680636682243,440.44845210280374,17.71232476635514,2,107,3.375,3.752,31.7,0.9961,0.8331,0.8317757009345794,50
CR19b175904-1068,702.1057150900901,358.6417511261261,17.9893018018018,2,111,8.789,1.366,12.63,0.9991,0.6955,1.0,50
CR19b175904-1069,680.4786184210526,383.0830592105263,16.979440789473685,1,38,2.096,1.681,18.13,0.9731,0.8679,0.7105263157894737,50
CR19b175904-1070,626.7395833333334,436.75390625,18.41015625,1,12,2.459,1.403,4.88,0.9856,0.7133,0.75,50
CR19b175904-1071,664.4147569444444,394.80542534722224,18.43793402777778,2,360,8.847,1.179,40.69,0.999,0.8476,0.9944444444444445,50
CR19b175904-1072,624.165554775281,439.04301264044943,17.59620786516854,2,89,1.89,1.221,47.08,0.9586,0.9692,0.7640449438202247,50
CR19b175904-1073,587.8256268168604,472.4361827761628,18.562363735465116,2,344,9.641,2.108,35.68,0.9991,0.8728,0.9825581395348837,50
CR19b175904-1074,600.2838541666666,458.69184027777777,17.51388888888889,1,18,1.758,4.526,10.24,0.6602,1.0,0.5,50
CR19b175904-1075,607.654151119403,457.95032649253733,18.31133395522388,2,67,2.571,7.054,26.06,0.9847,0.8409,0.8955223880597015,50
CR19b175904-1076,594.4365127582017,472.4531439854192,19.271263669501824,2,823,14.58,1.406,56.45,0.999,0.8953,0.9902794653705954,50
CR19b175904-1077,670.3009226190476,393.07142857142856,18.206666666666667,2,525,9.085,1.35,57.79,0.999,0.8898,0.9657142857142857,50
CR19b175904-1078,586.3304409005628,478.6434685741088,18.476782363977485,2,533,9.623,1.675,55.39,0.999,0.885,0.9887429643527205,50
CR19b175904-1079,643.8497807017544,420.8645833333333,17.173793859649123,2,57,2.661,2.111,21.42,0.9975,0.8319,0.8245614035087719,50
CR19b175904-1080,656.324375,408.5996875,18.069375,2,50,4.735,3.134,10.56,0.9785,0.9208,0.94,50
CR19b175904-1081,660.2130681818181,401.21732954545456,17.353693181818183,3,11,2.783,9.236,3.953,0.886,0.6491,0.5454545454545454,50
CR19b175904-1082,666.4920948616601,402.8556694664032,17.289463932806324,2,253,2.972,1.577,85.14,0.9972,0.9188,0.849802371541502,50
CR19b175904-1083,598.9126420454545,462.70028409090907,17.79190340909091,1,22,1.521,14.53,14.46,0.8624,0.9936,0.5909090909090909,50
CR19b175904-1084,608.3401988636364,457.27414772727275,17.284801136363637,1,22,1.218,5.742,18.06,0.9661,0.7809,0.8636363636363636,50
CR19b175904-1085,635.6977163461538,430.3762019230769,18.719951923076923,4,26,4.255,1.613,6.111,0.9943,0.8808,0.9615384615384616,50
CR19b175904-1086,631.724609375,436.9635416666667,17.389322916666668,1,24,1.987,3.567,12.08,0.9141,0.9167,0.875,50
CR19b175904-1087,650.7921875,415.2109375,16.7703125,1,10,4.739,2.171,2.11,0.9963,0.836,0.9,50
CR19b175904-1088,697.015625,370.54330842391306,17.54194972826087,2,92,4.992,2.218,18.43,0.9987,0.8257,0.7391304347826086,50
CR19b175904-1089,713.8697916666666,354.7895833333333,17.191666666666666,1,15,2.018,1.416,7.434,0.8923,0.816,0.7333333333333333,50
CR19b175904-1090,676.3770864946889,387.50844081942336,18.642687784522003,2,659,8.567,1.039,76.92,0.9989,0.9354,0.9757207890743551,50
CR19b175904-1091,643.3875,423.61328125,18.52890625,4,20,5.787,2.784,3.456,0.9984,0.861,0.95,50
CR19b175904-1092,557.174609375,507.0634765625,18.3,2,80,4.538,6.556,17.63,0.9899,0.976,0.9,50
CR19b175904-1093,569.671875,494.053125,18.1025,1,25,2.008,2.205,12.45,0.8681,0.948,0.68,50
CR19b175904-1094,617.9040178571429,450.5111607142857,18.33080357142857,2,35,3.067,1.311,11.41,0.9944,0.6691,0.8571428571428571,50
CR19b175904-1095,684.4296875,382.3359375,16.9296875,1,2,NaN,NaN,NaN,0.5229,1.0,0.5,50
CR19b175904-1096,691.2294407894736,376.8638980263158,17.90172697368421,4,38,3.082,6.727,12.33,0.9776,0.7958,0.9210526315789473,50
CR19b175904-1097,591.7048738954345,477.0407078424153,20.206921944035347,2,679,14.25,1.168,47.65,0.9991,0.7983,0.9882179675994109,50
CR19b175904-1098,636.8558467741935,432.20859735023043,17.183035714285715,2,217,6.001,1.213,36.16,0.9988,0.924,0.9539170506912442,50
CR19b175904-1099,641.783203125,426.044921875,18.49609375,3,8,8.083,13.32,0.9897,0.9986,0.72,1.0,50
CR19b175904-1100,576.8179086538462,492.64242788461536,17.822115384615383,1,26,1.373,4.106,18.93,0.6509,1.0,0.34615384615384615,50
CR19b175904-1101,583.7335304054054,483.2563344594595,20.32643581081081,3,37,6.491,2.312,5.7,0.9985,0.8011,0.9459459459459459,50
CR19b175904-1102,613.5546875,455.25694444444446,17.90277777777778,2,18,3.131,4.095,5.749,0.8252,0.8744,0.6111111111111112,50
CR19b175904-1103,600.41338965311,471.23220693779905,18.122906698564595,2,418,6.707,1.418,62.32,0.9986,0.9268,0.9617224880382775,50
CR19b175904-1104,700.2856113470874,363.50989836165047,18.83159511529126,2,824,10.4,1.287,79.25,0.9987,0.8684,0.9769417475728155,50
CR19b175904-1105,689.9665178571429,378.8236607142857,17.049107142857142,2,14,6.976,6.151,2.007,0.9902,0.7329,0.6428571428571429,50
CR19b175904-1106,604.8240927419355,465.50831653225805,17.347278225806452,2,62,2.477,1.23,25.03,0.9415,0.8026,0.8548387096774194,50
CR19b175904-1107,710.296875,362.51171875,17.78515625,4,8,33.57,8.204,0.2383,0.9909,0.87,1.0,50
CR19b175904-1108,620.9269153225806,447.25277217741933,17.264868951612904,2,62,1.693,1.39,36.63,0.9711,0.8716,0.9193548387096774,50
CR19b175904-1109,696.3215247844828,376.4004579741379,17.41742995689655,2,116,2.792,2.205,41.55,0.9894,0.7974,0.7758620689655172,50
CR19b175904-1110,706.7964788034865,360.5300118858954,18.89542888272583,2,631,10.25,1.487,61.54,0.999,0.9014,0.9587955625990491,50
CR19b175904-1111,650.1276041666666,420.7546296296296,17.10271990740741,1,54,2.266,2.18,23.83,0.9918,0.957,0.8148148148148148,50
CR19b175904-1112,587.3196536144578,479.94286521084337,21.838761295180724,2,166,8.023,1.813,20.69,0.9989,0.853,0.9879518072289156,50
CR19b175904-1113,584.4566936728395,486.0907600308642,18.62133487654321,1,162,2.852,1.179,56.81,0.9853,0.9069,0.9629629629629629,50
CR19b175904-1114,643.7857536764706,427.10073529411767,17.695588235294117,2,170,3.587,1.684,47.39,0.9978,0.91,0.9176470588235294,50
CR19b175904-1115,718.0515046296297,357.9670138888889,17.00115740740741,1,27,2.519,2.971,10.72,0.9727,0.9874,0.5185185185185185,50
CR19b175904-1116,654.1638513513514,416.9769847972973,17.41532939189189,2,74,2.432,5.269,30.43,0.9945,0.9278,0.8783783783783784,50
CR19b175904-1117,572.8724662162163,498.5278716216216,17.84375,1,37,1.517,1.423,24.39,0.8117,0.9,0.5405405405405406,50
CR19b175904-1118,609.3857304216867,463.25094126506025,17.664156626506024,2,83,4.175,5.951,19.88,0.997,0.886,0.963855421686747,50
CR19b175904-1119,685.0516544117647,391.84880514705884,17.904136029411763,4,170,4.817,2.987,35.29,0.9991,0.9032,0.9588235294117647,50
CR19b175904-1120,656.7536764705883,413.62867647058823,17.216911764705884,3,17,1.944,1.673,8.744,0.7521,1.0,0.35294117647058826,50
CR19b175904-1121,639.7992424242424,436.9105113636364,17.620265151515152,1,33,1.597,3.565,20.66,0.9495,0.8812,0.8787878787878788,50
CR19b175904-1122,674.7734375,398.69140625,17.514508928571427,1,28,3.769,3.096,7.429,0.9951,0.8936,0.8928571428571429,50
CR19b175904-1123,618.2725183823529,456.51378676470586,17.723345588235293,1,34,1.715,3.05,19.83,0.8651,0.8018,0.6764705882352942,50
CR19b175904-1124,630.8828125,443.4765625,16.6640625,2,2,NaN,NaN,NaN,0.815,1.0,0.5,50
CR19b175904-1125,615.2265625,457.6015625,17.52734375,4,4,8.569,15.78,0.4668,0.6588,1.0,0.25,50
CR19b175904-1126,686.7399553571429,385.63755580357144,17.28125,2,56,3.034,3.981,18.46,0.9901,0.9161,0.8035714285714286,50
CR19b175904-1127,635.0758167613636,441.2796519886364,17.937855113636363,2,88,1.592,1.605,55.29,0.9668,0.87,0.8409090909090909,50
CR19b175904-1128,671.8413461538462,398.15024038461536,16.733173076923077,3,13,5.062,1.484,2.568,0.9976,0.9123,1.0,50
CR19b175904-1129,680.8364331570997,395.86862726586105,18.083553625377643,4,331,5.158,1.814,64.17,0.9987,0.9412,0.9093655589123867,50
CR19b175904-1130,655.4866071428571,421.40848214285717,18.426339285714285,4,7,7.966,3.636,0.8787,0.9813,0.9057,1.0,50
CR19b175904-1131,629.2369791666666,443.7526041666667,18.6484375,1,6,6.044,1.415,0.9927,0.6473,1.0,1.0,50
CR19b175904-1132,582.7799479166666,491.509765625,17.533854166666668,1,24,3.962,4.014,6.058,0.9832,0.89,0.9166666666666666,50
CR19b175904-1133,712.01171875,360.50390625,17.720703125,3,8,4.843,2.923,1.652,0.9529,0.9675,0.875,50
CR19b175904-1134,703.7694575471698,370.7129274764151,17.885318396226417,2,212,3.846,1.884,55.12,0.9964,0.8954,0.9150943396226415,50
CR19b175904-1135,722.6028079710145,355.29755434782606,17.540307971014492,2,69,3.196,2.064,21.59,0.9788,0.9664,0.8115942028985508,50
CR19b175904-1136,644.421875,425.6105769230769,16.998798076923077,3,13,4.082,1.518,3.185,0.9988,0.72,1.0,50
CR19b175904-1137,661.2997159090909,414.66477272727275,17.19815340909091,4,22,2.787,2.591,7.895,0.9546,0.9282,0.6818181818181818,50
CR19b175904-1138,707.1953125,368.4375,17.53515625,1,8,4.52,14.26,1.77,0.9932,0.69,1.0,50
CR19b175904-1139,569.9158653846154,503.89302884615387,19.08533653846154,2,13,3.729,21.26,3.486,0.545,1.0,0.6153846153846154,50
CR19b175904-1140,592.0950203252032,481.9087906504065,17.651422764227643,2,123,6.2,2.922,19.84,0.9967,0.7182,0.991869918699187,50
CR19b175904-1141,718.1981907894736,365.453125,17.142269736842106,4,19,3.211,3.213,5.917,0.9915,0.9011,0.7894736842105263,50
CR19b175904-1142,596.3888888888889,485.85243055555554,18.09027777777778,4,9,9.988,3.43,0.9011,0.753,0.84,0.7777777777777778,50
CR19b175904-1143,623.0495426829268,451.8620426829268,17.57736280487805,1,41,2.268,3.819,18.08,0.9687,0.9112,0.7560975609756098,50
CR19b175904-1144,650.0713541666667,426.0572916666667,17.260416666666668,2,30,4.121,4.06,7.279,0.9972,0.922,0.8333333333333334,50
CR19b175904-1145,695.5416666666666,380.6979166666667,17.287760416666668,1,12,5.252,3.178,2.285,0.9991,0.7367,1.0,50
CR19b175904-1146,693.1296164772727,381.64559659090907,17.193892045454547,2,44,4.736,4.947,9.29,0.9943,0.8173,0.75,50
CR19b175904-1147,583.7515625,489.6140625,19.70078125,2,20,15.81,2.13,1.265,0.9992,0.874,1.0,50
CR19b175904-1148,696.0754654255319,378.2629654255319,18.653590425531913,4,47,4.667,2.307,10.07,0.9989,0.8821,0.9361702127659575,50
CR19b175904-1149,586.1382211538462,488.79519230769233,20.98173076923077,1,65,6.226,1.894,10.44,0.9981,0.8763,0.9846153846153847,50
CR19b175904-1150,591.2414772727273,485.7613636363636,17.52840909090909,3,11,3.821,2.388,2.879,0.9123,0.8327,0.7272727272727273,50
CR19b175904-1151,611.2388392857143,469.5625,17.408482142857142,1,7,2.609,9.604,2.683,0.6005,1.0,0.5714285714285714,50
CR19b175904-1152,675.96484375,401.3515625,17.591796875,4,8,16.68,1.145,0.4797,0.99,0.9675,1.0,50
CR19b175904-1153,577.0078125,503.38671875,17.42578125,1,4,6.178,8.261,0.6475,0.176,0.98,0.5,50
